id,sensor_id,zone_id,timestamp,sensor_type,unit,val
6,ESD-002,zone_B,2025-07-15T09:32:00Z,esd,V,46
6,ESD-002,zone_B,2025-07-15T09:32:01Z,esd,V,44
6,ESD-002,zone_B,2025-07-15T09:32:02Z,esd,V,47
6,ESD-002,zone_B,2025-07-15T09:32:03Z,esd,V,44
6,ESD-002,zone_B,2025-07-15T09:32:04Z,esd,V,54
6,ESD-002,zone_B,2025-07-15T09:32:05Z,esd,V,52
6,ESD-002,zone_B,2025-07-15T09:32:06Z,esd,V,73
6,ESD-002,zone_B,2025-07-15T09:32:07Z,esd,V,87
6,ESD-002,zone_B,2025-07-15T09:32:08Z,esd,V,71
6,ESD-002,zone_B,2025-07-15T09:32:09Z,esd,V,68
6,ESD-002,zone_B,2025-07-15T09:32:10Z,esd,V,59
6,ESD-002,zone_B,2025-07-15T09:32:11Z,esd,V,57
6,ESD-002,zone_B,2025-07-15T09:32:12Z,esd,V,44
6,ESD-002,zone_B,2025-07-15T09:32:13Z,esd,V,60
6,ESD-002,zone_B,2025-07-15T09:32:14Z,esd,V,76
6,ESD-002,zone_B,2025-07-15T09:32:15Z,esd,V,67
6,ESD-002,zone_B,2025-07-15T09:32:16Z,esd,V,51
6,ESD-002,zone_B,2025-07-15T09:32:17Z,esd,V,62
6,ESD-002,zone_B,2025-07-15T09:32:18Z,esd,V,43
6,ESD-002,zone_B,2025-07-15T09:32:19Z,esd,V,25
6,ESD-002,zone_B,2025-07-15T09:32:20Z,esd,V,30
6,ESD-002,zone_B,2025-07-15T09:32:21Z,esd,V,20
6,ESD-002,zone_B,2025-07-15T09:32:22Z,esd,V,33
6,ESD-002,zone_B,2025-07-15T09:32:23Z,esd,V,37
6,ESD-002,zone_B,2025-07-15T09:32:24Z,esd,V,17
6,ESD-002,zone_B,2025-07-15T09:32:25Z,esd,V,36
6,ESD-002,zone_B,2025-07-15T09:32:26Z,esd,V,54
6,ESD-002,zone_B,2025-07-15T09:32:27Z,esd,V,67
6,ESD-002,zone_B,2025-07-15T09:32:28Z,esd,V,38
6,ESD-002,zone_B,2025-07-15T09:32:29Z,esd,V,50
6,ESD-002,zone_B,2025-07-15T09:32:30Z,esd,V,64
6,ESD-002,zone_B,2025-07-15T09:32:31Z,esd,V,43
6,ESD-002,zone_B,2025-07-15T09:32:32Z,esd,V,51
6,ESD-002,zone_B,2025-07-15T09:32:33Z,esd,V,30
6,ESD-002,zone_B,2025-07-15T09:32:34Z,esd,V,41
6,ESD-002,zone_B,2025-07-15T09:32:35Z,esd,V,37
6,ESD-002,zone_B,2025-07-15T09:32:36Z,esd,V,36
6,ESD-002,zone_B,2025-07-15T09:32:37Z,esd,V,50
6,ESD-002,zone_B,2025-07-15T09:32:38Z,esd,V,42
6,ESD-002,zone_B,2025-07-15T09:32:39Z,esd,V,39
6,ESD-002,zone_B,2025-07-15T09:32:40Z,esd,V,60
6,ESD-002,zone_B,2025-07-15T09:32:41Z,esd,V,80
6,ESD-002,zone_B,2025-07-15T09:32:42Z,esd,V,90
6,ESD-002,zone_B,2025-07-15T09:32:43Z,esd,V,58
6,ESD-002,zone_B,2025-07-15T09:32:44Z,esd,V,34
6,ESD-002,zone_B,2025-07-15T09:32:45Z,esd,V,62
6,ESD-002,zone_B,2025-07-15T09:32:46Z,esd,V,37
6,ESD-002,zone_B,2025-07-15T09:32:47Z,esd,V,51
6,ESD-002,zone_B,2025-07-15T09:32:48Z,esd,V,27
6,ESD-002,zone_B,2025-07-15T09:32:49Z,esd,V,14
6,ESD-002,zone_B,2025-07-15T09:32:50Z,esd,V,34
6,ESD-002,zone_B,2025-07-15T09:32:51Z,esd,V,20
6,ESD-002,zone_B,2025-07-15T09:32:52Z,esd,V,36
6,ESD-002,zone_B,2025-07-15T09:32:53Z,esd,V,42
6,ESD-002,zone_B,2025-07-15T09:32:54Z,esd,V,43
6,ESD-002,zone_B,2025-07-15T09:32:55Z,esd,V,59
6,ESD-002,zone_B,2025-07-15T09:32:56Z,esd,V,44
