id,sensor_id,zone_id,timestamp,sensor_type,unit,val
2,HUM-001,zone_B,2025-07-15T09:32:00Z,humidity,%RH,46
2,HUM-001,zone_B,2025-07-15T09:32:01Z,humidity,%RH,46.5
2,HUM-001,zone_B,2025-07-15T09:32:02Z,humidity,%RH,46.25
2,HUM-001,zone_B,2025-07-15T09:32:03Z,humidity,%RH,46
2,HUM-001,zone_B,2025-07-15T09:32:04Z,humidity,%RH,45.75
2,HUM-001,zone_B,2025-07-15T09:32:05Z,humidity,%RH,46
2,HUM-001,zone_B,2025-07-15T09:32:06Z,humidity,%RH,45.25
2,HUM-001,zone_B,2025-07-15T09:32:07Z,humidity,%RH,44.75
2,HUM-001,zone_B,2025-07-15T09:32:08Z,humidity,%RH,45
2,HUM-001,zone_B,2025-07-15T09:32:09Z,humidity,%RH,45
2,HUM-001,zone_B,2025-07-15T09:32:10Z,humidity,%RH,45.25
2,HUM-001,zone_B,2025-07-15T09:32:11Z,humidity,%RH,45.5
2,HUM-001,zone_B,2025-07-15T09:32:12Z,humidity,%RH,45.25
2,HUM-001,zone_B,2025-07-15T09:32:13Z,humidity,%RH,45.5
2,HUM-001,zone_B,2025-07-15T09:32:14Z,humidity,%RH,45.25
2,HUM-001,zone_B,2025-07-15T09:32:15Z,humidity,%RH,45
2,HUM-001,zone_B,2025-07-15T09:32:16Z,humidity,%RH,45
2,HUM-001,zone_B,2025-07-15T09:32:17Z,humidity,%RH,44.5
2,HUM-001,zone_B,2025-07-15T09:32:18Z,humidity,%RH,44.75
2,HUM-001,zone_B,2025-07-15T09:32:19Z,humidity,%RH,44.75
2,HUM-001,zone_B,2025-07-15T09:32:20Z,humidity,%RH,44.75
2,HUM-001,zone_B,2025-07-15T09:32:21Z,humidity,%RH,45
2,HUM-001,zone_B,2025-07-15T09:32:22Z,humidity,%RH,45
2,HUM-001,zone_B,2025-07-15T09:32:23Z,humidity,%RH,44.75
2,HUM-001,zone_B,2025-07-15T09:32:24Z,humidity,%RH,44.75
2,HUM-001,zone_B,2025-07-15T09:32:25Z,humidity,%RH,45.25
2,HUM-001,zone_B,2025-07-15T09:32:26Z,humidity,%RH,45
2,HUM-001,zone_B,2025-07-15T09:32:27Z,humidity,%RH,45.25
2,HUM-001,zone_B,2025-07-15T09:32:28Z,humidity,%RH,45
2,HUM-001,zone_B,2025-07-15T09:32:29Z,humidity,%RH,44.5
2,HUM-001,zone_B,2025-07-15T09:32:30Z,humidity,%RH,44.75
2,HUM-001,zone_B,2025-07-15T09:32:31Z,humidity,%RH,44.5
2,HUM-001,zone_B,2025-07-15T09:32:32Z,humidity,%RH,44.75
2,HUM-001,zone_B,2025-07-15T09:32:33Z,humidity,%RH,44.25
2,HUM-001,zone_B,2025-07-15T09:32:34Z,humidity,%RH,44.25
2,HUM-001,zone_B,2025-07-15T09:32:35Z,humidity,%RH,44.25
2,HUM-001,zone_B,2025-07-15T09:32:36Z,humidity,%RH,44
2,HUM-001,zone_B,2025-07-15T09:32:37Z,humidity,%RH,44.25
2,HUM-001,zone_B,2025-07-15T09:32:38Z,humidity,%RH,44.75
2,HUM-001,zone_B,2025-07-15T09:32:39Z,humidity,%RH,44.75
2,HUM-001,zone_B,2025-07-15T09:32:40Z,humidity,%RH,44.75
2,HUM-001,zone_B,2025-07-15T09:32:41Z,humidity,%RH,45.5
2,HUM-001,zone_B,2025-07-15T09:32:42Z,humidity,%RH,45.25
2,HUM-001,zone_B,2025-07-15T09:32:43Z,humidity,%RH,45.25
2,HUM-001,zone_B,2025-07-15T09:32:44Z,humidity,%RH,44.75
2,HUM-001,zone_B,2025-07-15T09:32:45Z,humidity,%RH,44.5
2,HUM-001,zone_B,2025-07-15T09:32:46Z,humidity,%RH,44.75
2,HUM-001,zone_B,2025-07-15T09:32:47Z,humidity,%RH,44.5
2,HUM-001,zone_B,2025-07-15T09:32:48Z,humidity,%RH,44
2,HUM-001,zone_B,2025-07-15T09:32:49Z,humidity,%RH,44.75
2,HUM-001,zone_B,2025-07-15T09:32:50Z,humidity,%RH,44.75
2,HUM-001,zone_B,2025-07-15T09:32:51Z,humidity,%RH,44.75
2,HUM-001,zone_B,2025-07-15T09:32:52Z,humidity,%RH,44.75
2,HUM-001,zone_B,2025-07-15T09:32:53Z,humidity,%RH,44.75
2,HUM-001,zone_B,2025-07-15T09:32:54Z,humidity,%RH,45
2,HUM-001,zone_B,2025-07-15T09:32:55Z,humidity,%RH,45
2,HUM-001,zone_B,2025-07-15T09:32:56Z,humidity,%RH,45.25
2,HUM-001,zone_B,2025-07-15T09:32:57Z,humidity,%RH,45
2,HUM-001,zone_B,2025-07-15T09:32:58Z,humidity,%RH,45.5
2,HUM-001,zone_B,2025-07-15T09:32:59Z,humidity,%RH,45
2,HUM-001,zone_B,2025-07-15T09:33:00Z,humidity,%RH,45
2,HUM-001,zone_B,2025-07-15T09:33:01Z,humidity,%RH,44.5
2,HUM-001,zone_B,2025-07-15T09:33:02Z,humidity,%RH,44.5
2,HUM-001,zone_B,2025-07-15T09:33:03Z,humidity,%RH,45
2,HUM-001,zone_B,2025-07-15T09:33:04Z,humidity,%RH,45.5
2,HUM-001,zone_B,2025-07-15T09:33:05Z,humidity,%RH,45.5
2,HUM-001,zone_B,2025-07-15T09:33:06Z,humidity,%RH,45.5
2,HUM-001,zone_B,2025-07-15T09:33:07Z,humidity,%RH,46
2,HUM-001,zone_B,2025-07-15T09:33:08Z,humidity,%RH,46.25
2,HUM-001,zone_B,2025-07-15T09:33:09Z,humidity,%RH,46.5
2,HUM-001,zone_B,2025-07-15T09:33:10Z,humidity,%RH,46.5
2,HUM-001,zone_B,2025-07-15T09:33:11Z,humidity,%RH,46.25
2,HUM-001,zone_B,2025-07-15T09:33:12Z,humidity,%RH,46
2,HUM-001,zone_B,2025-07-15T09:33:13Z,humidity,%RH,46.25
2,HUM-001,zone_B,2025-07-15T09:33:14Z,humidity,%RH,46.25
2,HUM-001,zone_B,2025-07-15T09:33:15Z,humidity,%RH,45.75
2,HUM-001,zone_B,2025-07-15T09:33:16Z,humidity,%RH,46
2,HUM-001,zone_B,2025-07-15T09:33:17Z,humidity,%RH,46.75
2,HUM-001,zone_B,2025-07-15T09:33:18Z,humidity,%RH,47
2,HUM-001,zone_B,2025-07-15T09:33:19Z,humidity,%RH,46.75
2,HUM-001,zone_B,2025-07-15T09:33:20Z,humidity,%RH,46.5
2,HUM-001,zone_B,2025-07-15T09:33:21Z,humidity,%RH,46.25
2,HUM-001,zone_B,2025-07-15T09:33:22Z,humidity,%RH,46
2,HUM-001,zone_B,2025-07-15T09:33:23Z,humidity,%RH,45.5
2,HUM-001,zone_B,2025-07-15T09:33:24Z,humidity,%RH,45.75
2,HUM-001,zone_B,2025-07-15T09:33:25Z,humidity,%RH,45.75
2,HUM-001,zone_B,2025-07-15T09:33:26Z,humidity,%RH,45.5
2,HUM-001,zone_B,2025-07-15T09:33:27Z,humidity,%RH,45.5
2,HUM-001,zone_B,2025-07-15T09:33:28Z,humidity,%RH,46
2,HUM-001,zone_B,2025-07-15T09:33:29Z,humidity,%RH,45.75
2,HUM-001,zone_B,2025-07-15T09:33:30Z,humidity,%RH,45.25
2,HUM-001,zone_B,2025-07-15T09:33:31Z,humidity,%RH,45.25
2,HUM-001,zone_B,2025-07-15T09:33:32Z,humidity,%RH,45.25
2,HUM-001,zone_B,2025-07-15T09:33:33Z,humidity,%RH,45.25
2,HUM-001,zone_B,2025-07-15T09:33:34Z,humidity,%RH,45.25
2,HUM-001,zone_B,2025-07-15T09:33:35Z,humidity,%RH,45
2,HUM-001,zone_B,2025-07-15T09:33:36Z,humidity,%RH,45
2,HUM-001,zone_B,2025-07-15T09:33:37Z,humidity,%RH,45.25
2,HUM-001,zone_B,2025-07-15T09:33:38Z,humidity,%RH,45.5
